url,black,blue,brown,green,grey,orange,pink,purple,red,turquoise,white,yellow,red_blue_ratio,red_blue_dominance,red_green_ratio,red_green_dominance,red_yellow_ratio,red_yellow_dominance,red_purple_ratio,red_purple_dominance,blue_yellow_ratio,blue_yellow_dominance,blue_orange_ratio,blue_orange_dominance,blue_green_ratio,blue_green_dominance,blue_purple_ratio,blue_purple_dominance,yellow_purple_ratio,yellow_purple_dominance,yellow_green_ratio,yellow_green_dominance,yellow_orange_ratio,yellow_orange_dominance,green_purple_ratio,green_purple_dominance,green_orange_ratio,green_orange_dominance,purple_orange_ratio,purple_orange_dominance,black_white_ratio,black_white_dominance,black_grey_ratio,black_grey_dominance,black_brown_ratio,black_brown_dominance,white_grey_ratio,white_grey_dominance,white_brown_ratio,white_brown_dominance,grey_brown_ratio,grey_brown_dominance,red_orange_ratio,red_orange_dominance,orange_yellow_ratio,orange_yellow_dominance,blue_turquoise_ratio,blue_turquoise_dominance,green_turquoise_ratio,green_turquoise_dominance,purple_pink_ratio,purple_pink_dominance,red_pink_ratio,red_pink_dominance,red_green_complementary,blue_orange_complementary,yellow_purple_complementary,analogous_group_1,analogous_group_2,analogous_group_3,analogous_group_4,analogous_group_5,warm_colors_total,cool_colors_total,neutral_colors_total,warm_cool_balance,warm_cool_ratio,num_dominant_colors,palette_variance,primary_dominance,color_diversity,dominant_is_warm,dominant_is_cool,dominant_is_neutral,color_balance,anger,anticipation,arrogance,disagreeableness,disgust,fear,gratitude,happiness,humility,love,optimism,pessimism,sadness,surprise,trust
https://uploads2.wikiart.org/images/thomas-lawrence/hrh-george-prince-of-wales-kg-1815.jpg,0.79,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.998735777,1,0.789210789,1,0.998735777,1,0.0,0,0.0,0,0.995260664,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0.230585552,0.79,0.708488556,0,0,1,0.769644803,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.9
https://uploads0.wikiart.org/images/david-wilkie/billy-waters-mariner-and-street-performer-beggar-1815.jpg,0.0,0.0,0.12,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.967741935,1,0.198675497,0,0.0,0,0.0,0,0.998824912,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.85,0.0,0.85,0.0,0.0,0.0,0.85,0.85,0.0,0.15,0.85,850.0,2,0.243920007,0.85,0.713372495,1,0,0,0.75632367,0.0,0.273,0.0,0.091,0.0,0.091,0.0,0.182,0.182,0.0,0.091,0.091,0.182,0.0,0.545
https://uploads8.wikiart.org/images/james-ward/beef-1815.jpg,0.42,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.997624703,1,0.997624703,1,0.41958042,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0.197591559,0.58,0.659911258,0,0,1,0.802605835,0.1,0.3,0.1,0.1,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
https://uploads6.wikiart.org/00118/images/antoine-jean-gros/general-baston-de-lariboisi-re-and-his-son-ferdinand-1815.jpg,0.51,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.960451977,1,0.519877676,1,0.998043053,1,0.040733198,0,0.952380952,1,0.997876858,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0.190231119,0.51,0.627727751,0,0,1,0.809958922,0.0,0.0,0.462,0.077,0.0,0.0,0.077,0.0,0.0,0.077,0.154,0.0,0.0,0.0,0.692
https://uploads2.wikiart.org/images/david-wilkie/distraining-for-rent-1815(1).jpg,0.59,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.998307953,1,0.998307953,1,0.589410589,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0.198372163,0.59,0.664344901,0,0,1,0.801826011,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.3,0.1,0.2,0.2,0.4,0.0,0.2
https://uploads1.wikiart.org/images/john-constable/weymouth-bay-with-jordan-hill-1816.jpg,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.99009901,1,0.0999001,0,0.99009901,1,0.0,0,0.0,0,0.998890122,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0.25878504,0.9,0.7127802,0,0,1,0.741473486,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.667,0.083,0.0,0.083,0.0,0.083,0.083,0.0
https://uploads2.wikiart.org/images/alexander-orlowski/horsemen-1816.jpg,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.33966034,0,0.997067449,1,0.998487141,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0.206236111,0.66,0.687993781,0,0,1,0.793969919,0.0,0.1,0.2,0.0,0.0,0.1,0.4,0.2,0.2,0.0,0.3,0.1,0.1,0.0,0.8
https://uploads1.wikiart.org/images/domingos-sequeira/retrato-da-fam-lia-do-1-visconde-de-santar-m-1816.jpg,0.12,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.628272251,1,0.128893663,0,0.991735537,1,0.079455165,0,0.985915493,1,0.998766954,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.232000522,0.81,0.713932771,0,0,1,0.768231246,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.5,0.1,0.4,0.0,0.1,0.0,0.1,0.6
https://uploads7.wikiart.org/images/benjamin-west/benjamin-franklin-drawing-electricity-from-the-sky.jpg,0.85,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.998824912,1,0.998824912,1,0.849150849,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0.245258058,0.85,0.711800167,0,0,1,0.754986955,0.0,0.1,0.0,0.0,0.0,0.2,0.2,0.3,0.2,0.1,0.1,0.1,0.0,0.1,0.8
https://uploads7.wikiart.org/images/john-constable/portrait-of-maria-bicknell-1816.jpg,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.992366412,1,0.12987013,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0.250538813,0.87,0.712354979,0,0,1,0.749711475,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.4,0.4,0.2,0.0,0.0,0.2,0.0,0.6
https://uploads3.wikiart.org/images/john-constable/flatford-mill-1817.jpg,0.24,0.0,0.46,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.570071259,1,0.995850622,1,0.342368046,0,0.994475138,1,0.280811232,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.0,0.88,0.12,120.0,4,0.145435605,0.46,0.684521465,0,0,1,0.854709685,0.0,0.093,0.027,0.0,0.013,0.0,0.067,0.76,0.44,0.053,0.24,0.027,0.013,0.04,0.16
https://uploads4.wikiart.org/images/pierre-narcisse-guerin/henri-de-la-rochejaquelein-1772-94-leader-of-the-revolt-in-the-vendee-1817.jpg,0.63,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.89871612,1,0.676691729,1,0.998415214,1,0.188679245,0,0.985915493,1,0.996677741,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.192700112,0.63,0.694611549,0,0,1,0.807492395,0.077,0.231,0.0,0.154,0.077,0.231,0.077,0.0,0.077,0.0,0.385,0.0,0.0,0.154,0.615
https://uploads3.wikiart.org/images/david-wilkie/the-abbotsford-family-1817(1).jpg,0.31,0.0,0.35,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.702947846,1,0.595009597,1,0.468986384,0,0.381231672,0,0.27027027,0,0.374331551,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,0.133575538,0.35,0.619442913,0,0,1,0.866557905,0.0,0.091,0.182,0.0,0.091,0.091,0.182,0.273,0.364,0.0,0.364,0.0,0.0,0.091,0.455
https://uploads4.wikiart.org/images/john-martin/the-bard-1817.jpg,0.4,0.0,0.0,0.0,0.53,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.997506234,1,0.429645542,0,0.997506234,1,0.0,0,0.0,0,0.998116761,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.0,0.93,0.07,70.0,3,0.181525522,0.53,0.658144026,0,0,1,0.818655822,0.2,0.1,0.1,0.3,0.0,0.0,0.0,0.7,0.1,0.0,0.1,0.0,0.1,0.0,0.1
https://uploads6.wikiart.org/images/john-crome/back-of-the-new-mills-norfolk-1817.jpg,0.38,0.0,0.07,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.997375328,1,0.408163265,0,0.842572062,1,0.0,0,0.0,0,0.885668277,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.183021774,0.55,0.667837071,0,0,1,0.817161065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.1,0.2,0.1,0.1,0.0,0.2
https://uploads0.wikiart.org/images/david-wilkie/sheepwashing-1817.jpg,0.393939394,0.0,0.151515152,0.0,0.323232323,0.0,0.0,0.0,0.0,0.0,0.131313131,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.748574829,1,0.548530922,1,0.720900571,1,0.288254728,0,0.462649916,0,0.679419945,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,0.140302928,0.393939394,0.644748207,0,0,1,0.859837235,0.0,0.2,0.0,0.1,0.1,0.0,0.0,0.6,0.5,0.1,0.0,0.1,0.1,0.1,0.1
https://uploads6.wikiart.org/images/pierre-paul-prud-hon/arnauld-de-beaufort-1818.jpg,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.998751561,1,0.799200799,1,0.998751561,1,0.0,0,0.0,0,0.995024876,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0.232900031,0.8,0.709238414,0,0,1,0.767332637,0.091,0.0,0.273,0.0,0.0,0.0,0.182,0.0,0.091,0.0,0.182,0.0,0.0,0.0,0.636
https://uploads5.wikiart.org/images/james-ward/view-in-tabley-park-1818.jpg,0.26,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.996168582,1,0.25974026,0,0.996168582,1,0.0,0,0.0,0,0.998650472,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0.21988978,0.74,0.703252659,0,0,1,0.780329891,0.1,0.1,0.0,0.0,0.1,0.2,0.0,0.9,0.4,0.0,0.1,0.0,0.0,0.0,0.1
https://uploads1.wikiart.org/images/caspar-david-friedrich/chalk-cliffs-on-r-gen-1818.jpg,0.23,0.0,0.15,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.376432079,0,0.488322718,0,0.603674541,1,0.611916264,1,0.715630885,1,0.613810742,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,0.132824788,0.38,0.65137851,0,0,1,0.867307904,0.0,0.231,0.077,0.077,0.077,0.154,0.077,0.462,0.385,0.077,0.308,0.077,0.0,0.154,0.154
https://uploads8.wikiart.org/images/caspar-david-friedrich/the-wanderer-above-the-sea-of-fog.jpg,0.27,0.0,0.0,0.0,0.15,0.0,0.18,0.0,0.0,0.0,0.4,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.402384501,0,0.641330166,1,0.996309963,1,0.725952813,1,0.997506234,1,0.993377483,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.18,0.0,0.82,0.18,180.0,4,0.136337371,0.4,0.660006556,0,0,1,0.86379883,0.111,0.111,0.0,0.111,0.111,0.0,0.222,0.222,0.333,0.0,0.111,0.111,0.111,0.111,0.556
https://uploads3.wikiart.org/images/david-wilkie/the-penny-wedding(1).jpg,0.63,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.998415214,1,0.998415214,1,0.629370629,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0.202364807,0.63,0.679295076,0,0,1,0.797837356,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.9,0.4,0.3,0.1,0.0,0.0,0.0,0.2
https://uploads8.wikiart.org/images/pierre-narcisse-guerin/portrait-of-louis-du-vergier-1819.jpg,0.24,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.995850622,1,0.23976024,0,0.995850622,1,0.0,0,0.0,0,0.99868594,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0.22398593,0.76,0.705668948,0,0,1,0.776237832,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,1.0
https://uploads6.wikiart.org/images/theodore-gericault/anatomical-pieces.jpg,0.65,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.998463902,1,0.998463902,1,0.649350649,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0.20486507,0.65,0.685307112,0,0,1,0.79533959,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.0,0.0
https://uploads8.wikiart.org/images/anne-louis-girodet/pygmalion-et-galat-e-1819(1).jpg,0.29,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.590631365,1,0.362047441,0,0.996563574,1,0.281293952,0,0.995024876,1,0.998043053,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.165382935,0.51,0.676354335,0,0,1,0.834782283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583,0.5,0.5,0.083,0.0,0.0,0.0,0.25
https://uploads2.wikiart.org/images/orest-kiprensky/girl-wearing-the-poppy-wreath-1819.jpg,0.51,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.697674419,1,0.653008963,1,0.998043053,1,0.448065173,0,0.995475113,1,0.996309963,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.164611572,0.51,0.677863851,0,0,1,0.835552875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.5,0.3,0.0,0.0,0.0,0.3
https://uploads6.wikiart.org/images/thomas-lawrence/john-arthur-douglas-bloomfield-2nd-baron-bloomfield-1819.jpg,0.77,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.915576694,1,0.998702983,1,0.827067669,1,0.985915493,1,0.303030303,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.22157836,0.77,0.712609131,0,0,1,0.778642997,0.0,0.0,0.182,0.0,0.0,0.0,0.182,0.091,0.0,0.0,0.364,0.0,0.0,0.0,0.545
https://uploads4.wikiart.org/images/john-wilson-carmichael/the-ship-isabella-at-sea-1820.jpg,0.14,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.992907801,1,0.13986014,0,0.992907801,1,0.0,0,0.0,0,0.99883856,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0.247875824,0.86,0.712107057,0,0,1,0.752371804,0.0,0.273,0.0,0.091,0.091,0.182,0.091,0.273,0.182,0.0,0.182,0.0,0.0,0.0,0.545
https://uploads0.wikiart.org/images/thomas-lawrence/george-iv-1820.jpg,0.46,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.997830803,1,0.45954046,0,0.997830803,1,0.0,0,0.0,0,0.998151571,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0.195370666,0.54,0.638871228,0,0,1,0.80482451,0.0,0.1,0.3,0.0,0.1,0.0,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.6
https://uploads8.wikiart.org/images/john-wilson-carmichael/the-shipyard-at-hessle-cliff-1820.jpg,0.1,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.178253119,0,0.184842884,0,0.99009901,1,0.51054384,1,0.997830803,1,0.997732426,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.173694263,0.46,0.623222857,0,0,1,0.826479258,0.0,0.167,0.0,0.0,0.0,0.083,0.083,0.25,0.333,0.0,0.333,0.0,0.0,0.0,0.333
https://uploads5.wikiart.org/images/john-martin/belshazzar-s-feast-1820.jpg,0.363636364,0.0,0.505050505,0.0,0.131313131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.997257542,1,0.733212489,1,0.418123323,0,0.0,0,0.0,0,0.206025452,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.170884656,0.505050505,0.662316993,0,0,1,0.829286058,0.1,0.2,0.0,0.2,0.0,0.3,0.0,0.3,0.2,0.0,0.1,0.0,0.0,0.3,0.2
https://uploads3.wikiart.org/images/john-martin/macbeth-1820.jpg,0.24,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.995850622,1,0.23976024,0,0.995850622,1,0.0,0,0.0,0,0.99868594,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0.22398593,0.76,0.705668948,0,0,1,0.776237832,0.0,0.1,0.1,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.3,0.1,0.1,0.1,0.2
https://uploads6.wikiart.org/00138/images/joseph-anton-koch/joseph-anton-koch-serpentara-landscape-with-the-procession-of-the-magi-google-art-project-1.jpg,0.34,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.706860707,1,0.394889663,0,0.997067449,1,0.211800303,0,0.992907801,1,0.998080614,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.171163576,0.52,0.671471064,0,0,1,0.829007417,0.0,0.2,0.0,0.1,0.1,0.1,0.0,0.4,0.3,0.1,0.0,0.0,0.0,0.1,0.2
